#,MSlice,Slice,of,workspace,"__sE76T1p6sub"
#,(Energy,Transfer,(meV)),($|Q|$,($\mathrm{\AA}^{-1}$)),(Signal),(Error)
E,Q,S,S_E
2.128571429e+01,3.714285714e-01,nan,nan
2.291836735e+01,3.714285714e-01,nan,nan
2.455102041e+01,3.714285714e-01,nan,nan
2.618367347e+01,3.714285714e-01,nan,nan
2.781632653e+01,3.714285714e-01,nan,nan
2.944897959e+01,3.714285714e-01,nan,nan
3.108163265e+01,3.714285714e-01,nan,nan
3.271428571e+01,3.714285714e-01,nan,nan
3.434693878e+01,3.714285714e-01,nan,nan
3.597959184e+01,3.714285714e-01,nan,nan
3.761224490e+01,3.714285714e-01,nan,nan
3.924489796e+01,3.714285714e-01,nan,nan
4.087755102e+01,3.714285714e-01,nan,nan
4.251020408e+01,3.714285714e-01,nan,nan
4.414285714e+01,3.714285714e-01,nan,nan
4.577551020e+01,3.714285714e-01,nan,nan
4.740816327e+01,3.714285714e-01,nan,nan
4.904081633e+01,3.714285714e-01,nan,nan
5.067346939e+01,3.714285714e-01,nan,nan
5.230612245e+01,3.714285714e-01,nan,nan
5.393877551e+01,3.714285714e-01,nan,nan
5.557142857e+01,3.714285714e-01,nan,nan
5.720408163e+01,3.714285714e-01,nan,nan
5.883673469e+01,3.714285714e-01,nan,nan
6.046938776e+01,3.714285714e-01,nan,nan
6.210204082e+01,3.714285714e-01,nan,nan
6.373469388e+01,3.714285714e-01,nan,nan
6.536734694e+01,3.714285714e-01,nan,nan
6.700000000e+01,3.714285714e-01,nan,nan
-1.300000000e+01,4.244897959e-01,nan,nan
-1.136734694e+01,4.244897959e-01,nan,nan
-9.734693878e+00,4.244897959e-01,nan,nan
-8.102040816e+00,4.244897959e-01,-3.290106681e-04,1.151053146e-03
-6.469387755e+00,4.244897959e-01,2.429527856e-03,9.146337869e-04
-4.836734694e+00,4.244897959e-01,3.589309211e-02,2.198907079e-03
-3.204081633e+00,4.244897959e-01,1.413008333e-01,3.670171755e-03
